customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,num_active_services,senior_citizen,churn_score,predicted_label
ref-1161,36,36.23932731480124,804.1264727011938,One year,Fiber optic,Electronic check,2,0,0.1333320246306229,0
ref-1544,16,46.56196168807385,33.588289045087194,Month-to-month,Fiber optic,Bank transfer (automatic),7,0,0.3199317827156407,0
ref-2459,4,69.20712956339267,180.50667079566904,Month-to-month,Fiber optic,Bank transfer (automatic),7,0,0.3811549069961025,0
ref-187,27,110.1367624318404,309.4832196675808,One year,Fiber optic,Bank transfer (automatic),2,1,0.0700097007979417,0
ref-2934,58,27.190288443809955,173.75489601192575,One year,Fiber optic,Bank transfer (automatic),5,1,0.1840676415614323,0
ref-2098,54,77.3792987797507,422.76026375586855,Two year,No,Mailed check,6,1,0.1880947930606218,0
ref-93,28,43.84752362860457,951.7978321133326,Month-to-month,Fiber optic,Electronic check,2,1,0.1769941028203694,0
ref-230,33,39.6112511188404,2012.5528814477927,One year,DSL,Electronic check,1,0,0.314751784785231,0
ref-2270,23,35.11220552742512,1665.9423615305006,One year,Fiber optic,Credit card (automatic),4,0,0.1591227928642742,0
ref-1417,32,39.55466833740628,348.2610563926031,One year,Fiber optic,Credit card (automatic),8,1,0.3371123281035771,0
ref-2736,41,64.71364520539657,375.9353917398971,Month-to-month,DSL,Credit card (automatic),4,1,0.5710972741248519,1
ref-315,48,65.24500701562931,1359.681569162896,Month-to-month,DSL,Bank transfer (automatic),2,1,0.4176953020812955,0
ref-748,22,78.76800999019869,448.5849744258597,Month-to-month,No,Credit card (automatic),5,0,0.0365409263983281,0
ref-2557,63,97.56611488628066,1083.77396375351,Month-to-month,DSL,Electronic check,6,1,0.0483080897833949,0
ref-1950,66,18.0,3858.797618804481,Month-to-month,No,Credit card (automatic),6,1,0.4400950199025369,0
ref-2672,62,67.34731869986342,549.6491261489994,Two year,Fiber optic,Mailed check,2,1,0.2644541692714378,0
ref-2431,38,23.380202232368315,457.38162611957614,Month-to-month,Fiber optic,Bank transfer (automatic),2,1,0.0690914150623518,0
ref-2222,1,59.26770004799103,166.64679505763476,Month-to-month,DSL,Credit card (automatic),3,0,0.0551774333926836,0
ref-639,69,118.0,239.3466103935299,Month-to-month,DSL,Credit card (automatic),0,1,0.1860208680372448,0
ref-1897,63,39.85911310225547,1386.064200003772,One year,Fiber optic,Electronic check,8,1,0.2888224701948653,0
ref-610,60,44.46526246473779,412.3345669373322,One year,DSL,Electronic check,4,0,0.5126152067567609,1
ref-2914,29,92.33223472026664,541.8626772881669,Month-to-month,DSL,Bank transfer (automatic),6,0,0.5039552213879989,1
ref-2853,6,63.27994065467093,793.7508953655877,One year,Fiber optic,Electronic check,6,0,0.3923157947444061,0
ref-604,60,45.35800064161522,495.0800800089579,Month-to-month,Fiber optic,Credit card (automatic),3,0,0.5435564978338504,1
ref-1686,31,90.14044524485732,397.5819835353356,Month-to-month,Fiber optic,Credit card (automatic),7,1,0.0175483973995514,0
ref-1550,20,118.0,128.9294544068395,One year,DSL,Bank transfer (automatic),3,0,0.0454199822945374,0
ref-1364,40,54.89948396404448,100.44675160301864,Month-to-month,No,Credit card (automatic),3,1,0.3609233768628603,0
ref-609,62,48.54044758913834,2252.8768867026906,Month-to-month,DSL,Credit card (automatic),2,1,0.200322469218569,0
ref-811,64,28.381333231134416,2014.9458042798408,Two year,DSL,Credit card (automatic),3,0,0.0443812039351361,0
ref-2496,58,34.6078053507013,474.4530508324181,Month-to-month,DSL,Credit card (automatic),0,1,0.1455170087504154,0
ref-707,41,19.579132636011217,221.5255899852456,Month-to-month,DSL,Mailed check,1,1,0.2294919348508398,0
ref-1795,14,67.03414218534645,1680.0184747587675,Two year,Fiber optic,Credit card (automatic),2,0,0.0125513732407962,0
ref-516,64,18.0,771.3782715858712,Month-to-month,DSL,Credit card (automatic),2,1,0.3758344498742844,0
ref-503,63,47.38576868622843,408.2546919669807,Month-to-month,Fiber optic,Mailed check,2,1,0.0276069116869381,0
ref-2405,60,28.34547591636632,1076.1811576455525,Month-to-month,No,Electronic check,8,0,0.2465868469215686,0
ref-1756,25,24.7752446693017,659.5991963409909,One year,Fiber optic,Electronic check,6,1,0.030821099771047,0
ref-241,42,40.60776058561936,407.5435472591084,Month-to-month,No,Bank transfer (automatic),3,0,0.4177239657516173,0
ref-701,44,30.98886310210234,151.37910791940578,Month-to-month,DSL,Mailed check,6,1,0.0247010038060099,0
ref-2377,10,50.25810134955091,395.5305583167863,Two year,DSL,Credit card (automatic),6,1,0.3155409647108534,0
ref-92,61,38.511896381213184,334.1359287180777,Month-to-month,Fiber optic,Electronic check,7,1,0.4502101132709686,0
ref-686,29,31.012552791484783,3246.2676960332706,Month-to-month,Fiber optic,Bank transfer (automatic),2,0,0.3118563097613577,0
ref-1968,61,118.0,2303.393198974554,Month-to-month,DSL,Bank transfer (automatic),4,1,0.0744217327811595,0
ref-172,56,59.59448143947405,271.38944178868115,Two year,DSL,Mailed check,2,0,0.5148020935002241,1
ref-139,31,28.773181016091463,4404.839021794377,Two year,No,Electronic check,4,0,0.1848996237841276,0
ref-1049,8,45.409609976940914,1018.1215538854486,Month-to-month,No,Credit card (automatic),7,1,0.0358606062553606,0
ref-1921,39,66.34914213431793,271.8487954461846,Two year,Fiber optic,Electronic check,1,1,0.2006813456197902,0
ref-2216,32,29.127266947197437,579.7790096445397,Month-to-month,DSL,Mailed check,0,0,0.2536850488467304,0
ref-16,37,118.0,860.6567161592927,One year,No,Credit card (automatic),5,1,0.2324167449555931,0
ref-1717,27,60.7199250057242,688.2539915298878,One year,Fiber optic,Bank transfer (automatic),0,0,0.0333416483793411,0
ref-1188,41,65.02183396718411,135.23642577306646,Month-to-month,DSL,Mailed check,5,0,0.0382316682273387,0
ref-2170,1,84.44696618520891,933.519544202682,Month-to-month,No,Credit card (automatic),8,0,0.1861613665211616,0
ref-647,39,29.12589707208207,454.9093534385744,Month-to-month,Fiber optic,Credit card (automatic),1,1,0.0922211701515969,0
ref-977,41,64.44735046127951,616.3414187929092,One year,Fiber optic,Bank transfer (automatic),6,0,0.3388332631847205,0
ref-1496,40,75.09349499848895,267.2845239188704,Month-to-month,No,Bank transfer (automatic),1,0,0.0807501602823218,0
ref-2498,2,37.43599920431001,323.6465297297463,One year,Fiber optic,Mailed check,2,0,0.0558148716082102,0
ref-1348,53,64.52158143589202,379.0361628710294,Month-to-month,DSL,Electronic check,1,1,0.3394154413925404,0
ref-1331,52,51.15590959810891,684.1313355468533,Two year,Fiber optic,Electronic check,5,0,0.5585541473475576,1
ref-1000,59,25.645090761279945,1162.2545924992694,One year,Fiber optic,Electronic check,7,0,0.1634434176770662,0
ref-2464,33,55.009629716039214,645.3644157137094,Month-to-month,Fiber optic,Electronic check,3,0,0.5981597109655925,1
ref-2456,61,45.15860036975634,524.8447165741549,Two year,Fiber optic,Electronic check,3,0,0.1527665276643678,0
ref-1077,12,20.63203415264892,72.9705211978403,One year,DSL,Credit card (automatic),1,1,0.0779298702687706,0
ref-2371,60,118.0,817.0143349911689,One year,Fiber optic,Bank transfer (automatic),5,0,0.4969449097986036,0
ref-548,37,111.41594706198522,294.3335273784207,Two year,Fiber optic,Bank transfer (automatic),8,0,0.2546443767808705,0
ref-1400,62,22.619589928515957,2206.5168576529145,Month-to-month,Fiber optic,Bank transfer (automatic),6,0,0.1771168184071995,0
ref-333,60,45.583292146894784,604.1282543736866,Month-to-month,Fiber optic,Bank transfer (automatic),3,1,0.1626448486336612,0
ref-1723,53,76.62706694950471,454.3394892596535,One year,DSL,Electronic check,2,0,0.2373555189439342,0
ref-2781,68,32.814976598408805,259.25678101380834,One year,Fiber optic,Credit card (automatic),3,1,0.5171101451022604,1
ref-987,23,41.47749201407845,642.8902319604398,One year,DSL,Credit card (automatic),3,0,0.2160946916980357,0
ref-1075,11,102.24624516291532,209.6447403577421,Month-to-month,Fiber optic,Mailed check,7,0,0.2908281337949754,0
ref-2682,28,64.78501358700892,267.72520789173285,Month-to-month,DSL,Electronic check,4,1,0.1331075352717018,0
ref-2292,17,49.0689016515321,299.3654959214764,One year,Fiber optic,Bank transfer (automatic),5,1,0.2928848276823059,0
ref-751,10,98.27318521023228,1394.40497718007,One year,Fiber optic,Electronic check,5,0,0.1817745453309333,0
ref-440,71,39.14436805823638,82.91025488579588,Two year,Fiber optic,Mailed check,6,0,0.5726826515543382,1
ref-630,53,61.37867019793181,902.0495924746627,Month-to-month,DSL,Bank transfer (automatic),1,1,0.1843380266612712,0
ref-2287,59,93.69078125556784,1287.7772034350342,Month-to-month,Fiber optic,Bank transfer (automatic),4,0,0.2487685060350459,0
ref-2376,62,77.23810706840631,941.5329171438976,Month-to-month,Fiber optic,Mailed check,8,0,0.0974432719274853,0
ref-1092,61,42.090560900338886,1165.060475872711,One year,Fiber optic,Mailed check,6,1,0.2384787407941792,0
ref-999,37,18.0,1634.7269589655343,Month-to-month,DSL,Credit card (automatic),1,1,0.086896380087906,0
ref-2073,24,67.43461504991002,3201.564888633685,Month-to-month,DSL,Credit card (automatic),4,0,0.1661022417724718,0
ref-2541,70,93.42239029915156,272.9781357070265,Month-to-month,DSL,Credit card (automatic),4,1,0.3908101439857895,0
ref-518,34,118.0,2052.3993621002755,Month-to-month,No,Electronic check,6,0,0.4193936174222304,0
ref-2448,56,29.242978310394488,701.2407807493227,Two year,Fiber optic,Bank transfer (automatic),3,0,0.4224003683221476,0
ref-1567,44,24.168302561094464,349.4094298978761,Month-to-month,No,Bank transfer (automatic),1,0,0.284121143769827,0
ref-1005,67,34.31382962624994,1081.5552278650412,Two year,Fiber optic,Bank transfer (automatic),5,0,0.3027106910114017,0
ref-138,25,118.0,2165.7613954305334,Month-to-month,No,Mailed check,3,1,0.1244085555222713,0
ref-1653,43,87.15757196422285,329.89486321130823,Month-to-month,DSL,Electronic check,6,1,0.2642232820086098,0
ref-1079,61,79.73773979272879,197.90556574755303,Two year,DSL,Electronic check,2,1,0.2577682379623663,0
ref-501,47,37.17758243398679,1244.6086097442958,Month-to-month,DSL,Mailed check,7,1,0.3075699229867703,0
ref-55,3,61.94053269289531,1727.840762267637,One year,Fiber optic,Electronic check,7,0,0.3924929693646924,0
ref-1929,69,40.185219929229326,1013.7896740100126,One year,Fiber optic,Electronic check,7,0,0.2339836106329605,0
ref-2539,36,25.73924429563112,1064.9142794279398,Month-to-month,DSL,Electronic check,5,0,0.0961599957329281,0
ref-415,49,18.22807181360301,426.5333454456277,Month-to-month,Fiber optic,Mailed check,6,1,0.0940687234687512,0
ref-624,44,100.83084746067058,1353.2641967415689,Month-to-month,DSL,Mailed check,5,0,0.2097476983078868,0
ref-1109,3,72.35730357259612,809.1077234062371,Month-to-month,Fiber optic,Bank transfer (automatic),8,1,0.4946289491350836,0
ref-2255,50,32.57646757232662,211.38880050123265,Month-to-month,Fiber optic,Mailed check,5,0,0.0198596976645585,0
ref-2061,41,55.93564555145753,1412.0556407989332,Two year,DSL,Bank transfer (automatic),6,1,0.5544261917946902,1
ref-2204,33,49.33799376670688,324.10027807238833,Month-to-month,Fiber optic,Mailed check,4,1,0.4423567400280508,0
ref-2013,67,75.96404274562883,243.7908282506728,Month-to-month,DSL,Mailed check,3,0,0.0801522420635722,0
ref-1336,46,76.41641330540381,6455.314286190121,One year,Fiber optic,Credit card (automatic),8,0,0.0629202198681953,0
ref-690,72,52.55681607264583,3385.4128473078663,Two year,DSL,Mailed check,6,1,0.5230458044629841,1
ref-142,20,116.59703976021564,630.1291661225744,One year,DSL,Credit card (automatic),2,1,0.4159234383396157,0
ref-2444,43,20.677861563827054,288.2126512428194,One year,Fiber optic,Bank transfer (automatic),3,0,0.3635731676253252,0
ref-380,0,38.38272706351261,802.2880212794089,Month-to-month,DSL,Credit card (automatic),2,1,0.4503892649956453,0
ref-47,65,53.20326923341593,242.7305861058169,Month-to-month,DSL,Bank transfer (automatic),6,1,0.1698606651776486,0
ref-268,44,57.052117304181095,920.4398545048386,Two year,No,Electronic check,8,0,0.1467284124633738,0
ref-1647,48,59.09102527055665,7676.957673822654,Month-to-month,Fiber optic,Credit card (automatic),5,0,0.1884101886256002,0
ref-1692,47,70.18253175935062,204.3896698968528,One year,Fiber optic,Mailed check,3,0,0.4428554718953644,0
ref-1148,50,89.68501334259592,836.6923786541504,One year,Fiber optic,Mailed check,0,1,0.0893116675647969,0
ref-973,34,58.06037516550579,1842.3758549539875,One year,DSL,Credit card (automatic),1,1,0.1199506469717962,0
ref-497,27,26.532809153331623,79.43903523566205,Month-to-month,DSL,Electronic check,1,0,0.2801764380546801,0
ref-2064,43,31.42885896842132,820.307532097089,Two year,Fiber optic,Credit card (automatic),0,1,0.1497518827212217,0
ref-1935,11,78.3084176595162,516.3430124196358,Month-to-month,DSL,Mailed check,8,1,0.0762493900490222,0
ref-1597,52,41.07058779230088,232.30988184421457,Month-to-month,No,Bank transfer (automatic),2,1,0.2995825346168806,0
ref-1651,1,113.21508876898754,536.8697192647209,Two year,DSL,Electronic check,6,0,0.083007151438018,0
ref-2441,0,81.2487696128535,2584.6298468971995,Two year,DSL,Mailed check,3,0,0.1608092829020393,0
ref-209,56,35.90195455384912,302.77744071554935,One year,DSL,Bank transfer (automatic),6,0,0.3594165289590103,0
ref-2812,14,69.18331029469124,154.31923211290302,Month-to-month,Fiber optic,Credit card (automatic),2,0,0.0857216200272287,0
ref-1587,5,74.71689638461285,390.0854239236925,Two year,DSL,Bank transfer (automatic),1,1,0.5290597763769885,1
ref-1151,36,89.49945682126744,332.9012596048196,One year,DSL,Mailed check,0,0,0.1513442496984277,0
ref-1974,40,25.34160766625489,935.0705944192368,Month-to-month,Fiber optic,Bank transfer (automatic),6,0,0.1138488829222176,0
ref-491,63,63.258063484136926,290.0872146072987,Month-to-month,No,Credit card (automatic),2,0,0.6273901461389677,1
ref-2961,30,86.41882393360386,572.9319305577899,Two year,No,Credit card (automatic),2,0,0.2515493884687283,0
ref-2782,55,29.10310917883424,1012.5229919921404,Month-to-month,DSL,Bank transfer (automatic),5,1,0.5310719292617602,1
ref-2847,28,118.0,108.33608044834068,Month-to-month,Fiber optic,Mailed check,0,0,0.6485592913975597,1
ref-1162,61,118.0,1290.2588684302018,Two year,DSL,Bank transfer (automatic),4,0,0.2127510879301865,0
ref-2861,67,57.9792824429477,215.2923326977076,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,0.4844944144359376,0
ref-1367,33,118.0,8336.147642002381,Month-to-month,DSL,Electronic check,0,0,0.1528805319416699,0
ref-2489,26,53.3003582606473,1431.9240268867063,Month-to-month,No,Credit card (automatic),7,0,0.1235614860648005,0
ref-1540,34,115.5165278651825,833.0692125732286,One year,DSL,Credit card (automatic),2,0,0.1828773639558803,0
ref-2465,14,93.03860503293068,249.7863201789456,Month-to-month,DSL,Electronic check,0,0,0.241482314266651,0
ref-1941,18,89.56483117921562,255.3428811536739,One year,Fiber optic,Mailed check,1,1,0.4110217523395177,0
ref-168,24,68.37705335897051,330.8771978742243,One year,DSL,Credit card (automatic),3,1,0.4132939669723221,0
ref-1483,8,45.78507411690591,41.31932707136902,One year,No,Mailed check,0,1,0.3490838275450287,0
ref-692,67,32.8500591083383,696.8894868894969,Month-to-month,Fiber optic,Electronic check,2,1,0.2151101259988267,0
ref-195,6,21.321026504916237,611.6605541149314,Month-to-month,Fiber optic,Bank transfer (automatic),8,1,0.1111248294235598,0
ref-53,34,18.0,314.60287420057483,One year,No,Electronic check,3,0,0.4416332409862507,0
ref-387,60,27.910878121801808,1249.6419665187157,Month-to-month,Fiber optic,Bank transfer (automatic),5,1,0.5508987373539731,1
ref-2110,20,84.38796443828461,328.5893487572509,One year,DSL,Electronic check,5,1,0.1146349113279117,0
ref-1744,15,70.624650068803,624.5272628912664,One year,Fiber optic,Bank transfer (automatic),6,0,0.3241190874050254,0
ref-1446,68,108.37024228732416,701.0730402075529,Month-to-month,DSL,Bank transfer (automatic),0,1,0.1287125817970506,0
ref-816,3,25.35933691577565,752.4310800404319,One year,Fiber optic,Electronic check,8,1,0.1201843589705924,0
ref-798,23,104.66364578305618,150.28429595247832,Two year,DSL,Mailed check,6,0,0.2830932124935211,0
ref-1119,36,118.0,1856.4580564395187,Month-to-month,DSL,Electronic check,0,1,0.4720678249799154,0
ref-1266,4,31.725332621582837,120.24507483412718,One year,No,Bank transfer (automatic),1,1,0.6110174036940487,1
ref-2095,56,46.91636800101891,709.4350337066204,Month-to-month,DSL,Electronic check,7,1,0.3569764147032773,0
ref-2877,68,41.15918679539361,239.14021936988357,Month-to-month,DSL,Mailed check,8,1,0.2322299714646151,0
ref-710,49,32.76982841213033,1375.2578409323755,One year,Fiber optic,Credit card (automatic),2,0,0.1248265647185056,0
ref-2019,33,55.20406154791228,519.250781014561,One year,Fiber optic,Electronic check,7,1,0.8056854171547325,1
ref-2035,61,53.24594562933919,92.50805999525392,Month-to-month,DSL,Bank transfer (automatic),1,1,0.4093269930315362,0
ref-2320,7,68.3789410783474,2110.933003997247,Month-to-month,Fiber optic,Credit card (automatic),1,0,0.2169670396626588,0
ref-1506,66,118.0,299.4221034903397,One year,No,Mailed check,2,0,0.168718200341164,0
ref-1116,72,33.46513033494144,997.4879727585654,Month-to-month,DSL,Electronic check,6,0,0.6003574441682387,1
ref-1560,21,26.173957302002464,604.3572522747448,One year,Fiber optic,Bank transfer (automatic),0,0,0.1183694970421741,0
ref-177,11,97.93377089640128,234.17957261953777,Month-to-month,Fiber optic,Credit card (automatic),0,0,0.1352909482951594,0
ref-397,14,102.1299516968404,349.412291071788,Month-to-month,DSL,Bank transfer (automatic),4,1,0.2178131410452794,0
ref-571,30,40.60613138367154,1511.1092987002378,One year,Fiber optic,Bank transfer (automatic),5,0,0.25035792593548,0
ref-81,31,90.37372414904868,873.3473880358226,Month-to-month,Fiber optic,Bank transfer (automatic),0,1,0.3770322090689282,0
ref-2043,54,26.727947670169524,1419.6366843607818,Month-to-month,Fiber optic,Credit card (automatic),7,0,0.2661372529524018,0
ref-736,53,48.99977892130172,714.2939794310419,Month-to-month,Fiber optic,Bank transfer (automatic),6,0,0.3903090368483178,0
ref-2031,12,30.778398444301203,437.123438198722,One year,Fiber optic,Mailed check,2,0,0.1143194945397782,0
ref-416,70,84.59687043292477,1697.596991396236,One year,DSL,Bank transfer (automatic),0,1,0.2868772166286707,0
ref-192,44,75.3224462615634,1019.2684876524296,One year,DSL,Bank transfer (automatic),0,0,0.6032469305673699,1
ref-1823,63,118.0,209.6413234183712,Month-to-month,DSL,Credit card (automatic),6,1,0.4322366353858293,0
ref-1147,56,48.52605876426204,736.1250678269445,One year,DSL,Electronic check,6,0,0.3745296947744856,0
ref-272,11,48.00834904293933,6259.388652693251,Two year,No,Bank transfer (automatic),6,1,0.1257649671773259,0
ref-1699,70,35.91184280205786,1787.0790337027502,One year,Fiber optic,Bank transfer (automatic),5,0,0.2108193822793722,0
ref-1376,70,76.14184655635292,1679.7105196753837,Two year,DSL,Credit card (automatic),0,1,0.4031995798712055,0
ref-1976,68,36.93558413085977,1637.043390052842,Two year,Fiber optic,Credit card (automatic),5,0,0.2877870003348428,0
ref-2249,30,46.203138973346775,2980.4417215681697,Two year,Fiber optic,Mailed check,8,1,0.504023460520846,1
ref-489,44,118.0,1547.198554906368,Month-to-month,No,Credit card (automatic),4,0,0.0603466221707836,0
ref-2933,31,31.37780907085796,974.5375331392758,Month-to-month,DSL,Credit card (automatic),1,1,0.1932641548685604,0
ref-1244,63,61.96184307124288,245.9345776827132,One year,Fiber optic,Mailed check,8,0,0.4845429170807621,0
ref-2494,30,55.45529873707811,541.7300572743812,Month-to-month,Fiber optic,Mailed check,8,0,0.3587743140462527,0
ref-1561,18,118.0,120.53164042282658,Month-to-month,DSL,Electronic check,7,0,0.1530995172273894,0
ref-1427,65,59.44158219647003,4792.900719773943,One year,DSL,Mailed check,8,1,0.0568478634137627,0
ref-828,63,97.76863319061805,1681.178824099495,Month-to-month,DSL,Mailed check,5,1,0.0710619667392466,0
ref-582,7,118.0,968.8148609798412,Two year,Fiber optic,Mailed check,0,0,0.5126371899452009,1
ref-2368,11,62.87658428649149,446.1739677789074,Two year,DSL,Credit card (automatic),0,1,0.4150169313393449,0
ref-2725,45,68.75850070959277,1215.530664415165,Month-to-month,Fiber optic,Mailed check,4,0,0.3583335272241031,0
ref-316,53,24.3350688060162,284.28459523259045,One year,No,Bank transfer (automatic),2,1,0.126431539394,0
ref-2654,62,33.60993534583118,149.2831283969018,Month-to-month,Fiber optic,Credit card (automatic),1,0,0.1484671047101485,0
ref-222,51,39.5400148054887,356.65567357263154,One year,Fiber optic,Mailed check,1,0,0.1167232392612282,0
ref-2650,64,76.34500604707239,249.14316582375784,One year,Fiber optic,Mailed check,8,0,0.2491132252913117,0
ref-758,9,36.98240460190276,1610.3192636330557,Two year,Fiber optic,Credit card (automatic),6,1,0.7647744617145491,1
ref-832,33,112.35016687249464,933.4977217776316,Month-to-month,Fiber optic,Mailed check,0,0,0.1829935203995414,0
ref-1447,70,55.25851104071484,279.95317011536383,Month-to-month,Fiber optic,Credit card (automatic),8,0,0.115966818084355,0
ref-1036,65,50.74178166723522,364.7832611823629,One year,No,Credit card (automatic),1,1,0.2215700414939355,0
ref-1978,4,46.04138181602629,1456.2284141418984,One year,No,Bank transfer (automatic),8,0,0.503963749930805,1
ref-934,32,32.057196731187446,886.5261318003659,One year,Fiber optic,Mailed check,6,1,0.1670723603736009,0
ref-876,39,118.0,1473.979376129771,Two year,No,Credit card (automatic),0,0,0.588894602203381,1
ref-1443,31,39.55696584481235,761.6034285545114,Month-to-month,Fiber optic,Credit card (automatic),0,0,0.4202398745934265,0
ref-1255,6,56.85665583341577,522.5029058707569,Two year,Fiber optic,Credit card (automatic),1,1,0.0784025365426264,0
ref-863,56,54.98331912702405,287.00936264130166,Two year,DSL,Mailed check,0,1,0.1106010727165004,0
ref-2439,4,66.19650092967994,154.44939004473582,Two year,Fiber optic,Electronic check,0,1,0.2574201840207822,0
ref-886,3,49.11578302603725,203.07025883700803,Month-to-month,DSL,Mailed check,6,1,0.5227402700140583,1
ref-141,15,107.7284697499192,695.1578184308032,Two year,DSL,Bank transfer (automatic),3,1,0.3119287914683607,0
ref-2866,23,102.21094842342816,1303.733596124477,Month-to-month,Fiber optic,Bank transfer (automatic),3,1,0.1675133520610688,0
ref-1,56,35.347701502727496,630.570620059643,Month-to-month,No,Bank transfer (automatic),8,1,0.0867265568772558,0
ref-1864,60,94.26037472838476,879.910559186816,One year,DSL,Bank transfer (automatic),2,0,0.054240063510306,0
ref-130,41,23.763116412551938,1553.8890086761112,Month-to-month,No,Credit card (automatic),2,1,0.2222260546647816,0
ref-2565,31,30.60480228897701,2955.9238378104587,Month-to-month,Fiber optic,Mailed check,1,1,0.2130144816724906,0
ref-1287,17,41.18527750855564,148.25600847197782,Two year,Fiber optic,Mailed check,7,1,0.2242200267213505,0
ref-1309,62,86.65524877503546,772.3857494944698,Month-to-month,Fiber optic,Credit card (automatic),6,0,0.2520551065016932,0
ref-1679,37,118.0,2829.0973531452587,One year,DSL,Bank transfer (automatic),1,0,0.1360712322356316,0
ref-1327,6,52.78015890987042,267.17970643574625,Month-to-month,DSL,Mailed check,1,1,0.2604835523719859,0
ref-2497,64,98.48891282272028,1237.9989571717756,Month-to-month,Fiber optic,Mailed check,0,0,0.5468171987496041,1
ref-2353,33,47.12007382839799,227.0808901566408,Month-to-month,Fiber optic,Mailed check,1,0,0.0965584876077717,0
ref-2987,57,55.23498032950515,2315.605151333096,One year,DSL,Mailed check,3,0,0.0428732479623611,0
ref-1368,70,20.11339807703212,449.7997558279913,Two year,Fiber optic,Mailed check,5,0,0.1349117135918631,0
ref-2087,48,102.44967678427882,3597.5036072400303,Month-to-month,No,Credit card (automatic),1,0,0.0816814951756704,0
ref-590,58,86.49792074314628,1011.5110776878172,Two year,Fiber optic,Mailed check,8,0,0.0659799751267783,0
ref-1127,46,118.0,1455.5462450069433,One year,Fiber optic,Electronic check,0,1,0.3738289504356347,0
ref-1607,43,70.89163009428908,1365.499038697298,One year,DSL,Bank transfer (automatic),6,0,0.3427743628563637,0
ref-2159,24,46.55692303505094,368.66543326799695,Two year,DSL,Bank transfer (automatic),3,1,0.3744917144495824,0
ref-906,30,106.87268831256335,383.7473608551921,One year,Fiber optic,Bank transfer (automatic),4,1,0.2485276167861196,0
ref-2157,46,35.84462086359233,643.9420407498396,One year,DSL,Electronic check,3,0,0.2566651751090732,0
ref-1893,51,33.66871608163411,372.5532692613151,Month-to-month,Fiber optic,Credit card (automatic),1,0,0.1344690108029534,0
ref-1471,50,92.00155269412656,332.9238693831005,One year,Fiber optic,Mailed check,3,0,0.2614189703761838,0
ref-1426,49,74.21069083668212,961.1654467653276,One year,Fiber optic,Mailed check,3,1,0.748306127872014,1
ref-979,41,50.50934042487288,1078.9044354222776,Month-to-month,DSL,Mailed check,8,1,0.0599462994059715,0
ref-1425,59,65.50196488856719,3144.985845518076,Month-to-month,DSL,Electronic check,6,1,0.389358262511815,0
ref-52,26,93.4440765872718,2373.779908597167,Month-to-month,No,Bank transfer (automatic),6,1,0.6330969117569255,1
ref-2954,20,49.45649385338443,115.5593828599272,One year,Fiber optic,Mailed check,4,0,0.174961826847492,0
ref-208,19,64.66198820524781,4242.317482370768,Month-to-month,No,Credit card (automatic),2,1,0.2492223541055172,0
ref-2840,31,41.8452408939428,783.5859603690051,Month-to-month,DSL,Credit card (automatic),0,0,0.2643099149047936,0
ref-2374,51,118.0,991.9083224807326,Month-to-month,No,Electronic check,6,1,0.2176431675867786,0
ref-1462,3,25.437603773849936,8500.0,Two year,DSL,Electronic check,8,0,0.1112966780133102,0
ref-1901,38,18.0,4215.147445283008,One year,DSL,Electronic check,3,0,0.1324204865326993,0
ref-112,40,67.01424517353557,908.1169129986376,Month-to-month,No,Bank transfer (automatic),7,1,0.2538649293327145,0
ref-344,66,57.70895858799833,419.0812481261167,One year,Fiber optic,Credit card (automatic),7,1,0.1411043366546549,0
ref-146,2,74.05791802743674,230.93210174351933,Month-to-month,Fiber optic,Electronic check,5,0,0.066300663085448,0
ref-1375,70,51.18670106288331,91.95821904775804,Two year,Fiber optic,Electronic check,5,1,0.0899567342968028,0
ref-1730,56,23.26078604370425,560.2591259551422,Two year,DSL,Electronic check,3,0,0.1017983812610013,0
ref-1257,40,60.16866009753954,418.80992858710863,Month-to-month,DSL,Mailed check,4,0,0.3122838616400669,0
ref-2648,68,118.0,1190.766632138442,Month-to-month,DSL,Electronic check,7,0,0.6430198713648195,1
ref-1192,12,118.0,1446.827430427095,Month-to-month,Fiber optic,Bank transfer (automatic),5,0,0.2277184975120997,0
ref-1619,72,102.392938121528,156.14085543977538,One year,DSL,Electronic check,7,1,0.1774299087033551,0
ref-2296,12,48.45817419846117,422.4791690870671,One year,Fiber optic,Mailed check,5,1,0.3067977763646181,0
ref-2510,14,21.36548840474197,819.9164890800134,Month-to-month,Fiber optic,Credit card (automatic),8,1,0.1706458080598467,0
ref-1366,22,118.0,1746.4529289591524,Two year,No,Credit card (automatic),7,0,0.0379887850620867,0
ref-271,1,53.59739636137688,496.8192514860951,Month-to-month,Fiber optic,Credit card (automatic),1,1,0.5234765885054327,1
ref-69,34,79.07280009322237,2783.535368221478,Month-to-month,DSL,Electronic check,4,0,0.4496402064467552,0
ref-2570,58,26.19105535922999,555.3230257837884,One year,No,Electronic check,7,0,0.0474993458746351,0
ref-390,54,37.15410888222589,482.3439602180997,Month-to-month,Fiber optic,Credit card (automatic),0,0,0.3089712419823853,0
ref-1943,2,102.62821719474664,167.07132657468702,Month-to-month,Fiber optic,Bank transfer (automatic),8,0,0.0925028339197852,0
ref-2906,45,71.4491368233336,428.1030106078691,Two year,DSL,Electronic check,4,0,0.1087628458592141,0
