customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,num_active_services,senior_citizen,churn_score,predicted_label
ref-1848,38,29.803338381062662,2356.139720311108,Month-to-month,Fiber optic,Electronic check,5.0,1,0.2657012469369527,0
ref-990,25,,544.7517579124013,Month-to-month,Fiber optic,Electronic check,4.0,1,0.2486731806774231,0
ref-630,53,61.37867019793181,902.0495924746627,Month-to-month,DSL,Bank transfer (automatic),1.0,1,0.1843380266612712,0
ref-2592,38,69.37051512839209,1121.3936743855004,Month-to-month,DSL,Electronic check,1.0,0,0.1738569637771152,0
ref-692,67,32.8500591083383,696.8894868894969,Month-to-month,Fiber optic,Electronic check,,1,0.2151101259988267,0
ref-2008,57,118.0,8500.0,Two year,DSL,Mailed check,6.0,0,0.3680569725078932,0
ref-2747,59,93.00225629265928,1429.1058839581397,One year,DSL,Mailed check,5.0,1,0.1946854784641417,0
ref-1421,72,93.34284757051194,463.03788044013066,One year,No,Electronic check,6.0,1,0.3028114363361348,0
ref-1143,61,61.7333319794194,971.1364069229973,Two year,DSL,Bank transfer (automatic),7.0,1,0.2405480577932527,0
ref-532,11,62.73981578178868,378.4656528992728,One year,No,Electronic check,,0,0.2173741012726737,0
ref-341,21,71.19857206726842,1144.4464468564029,Two year,No,Bank transfer (automatic),6.0,1,0.0395628609247535,0
ref-2856,41,78.87201897579558,197.3041675465485,Month-to-month,Fiber optic,Electronic check,0.0,0,0.2903240205371813,0
ref-2769,69,93.96770047147912,1666.08614076878,Two year,DSL,Credit card (automatic),5.0,0,0.192829041582927,0
ref-173,52,54.04285086382612,204.8361174389628,Month-to-month,Fiber optic,Mailed check,2.0,1,0.327502782670483,0
ref-1710,25,103.39180393511548,2505.2130756384927,Two year,No,Bank transfer (automatic),8.0,1,0.296976141987677,0
ref-2937,52,41.320258837961866,1648.457974990878,Month-to-month,Fiber optic,Electronic check,3.0,0,0.6252665257395007,1
ref-2638,11,70.93526296900069,560.7672042874561,Month-to-month,No,Electronic check,6.0,1,0.0907197509626113,0
ref-382,69,92.5151501600023,143.15315068187854,Two year,Fiber optic,Bank transfer (automatic),5.0,0,0.1078656964762915,0
ref-429,52,75.61955658254156,2163.186856156729,Month-to-month,DSL,Mailed check,7.0,1,0.303511739009431,0
ref-842,66,,1786.9837168287404,One year,DSL,Mailed check,,0,0.5272214730946814,1
ref-2442,0,21.90273383401994,,Month-to-month,No,Bank transfer (automatic),6.0,0,0.1519459184750549,0
ref-1529,67,118.0,,Two year,DSL,Mailed check,8.0,1,0.0725677115594724,0
ref-418,21,118.0,1122.142774792072,Two year,DSL,Electronic check,7.0,1,0.1955731143935647,0
ref-736,53,48.99977892130172,714.2939794310419,Month-to-month,Fiber optic,Bank transfer (automatic),6.0,0,0.3903090368483178,0
ref-251,36,18.0,379.5934870386578,Month-to-month,Fiber optic,Mailed check,6.0,1,0.2652392982409802,0
ref-2901,58,66.91323005718975,443.0226003179584,Month-to-month,DSL,Bank transfer (automatic),2.0,0,0.1913118254902343,0
ref-1301,29,20.693597644639517,1171.9316829005409,One year,Fiber optic,Electronic check,0.0,0,0.3682819579838164,0
ref-2132,37,118.0,1460.1926649513648,One year,Fiber optic,Mailed check,4.0,0,0.2089737276795314,0
ref-357,65,95.5436590450174,,Month-to-month,No,Electronic check,8.0,0,0.2429432491670489,0
ref-1737,7,48.23729827553522,1157.6663436848996,Two year,DSL,Bank transfer (automatic),4.0,1,0.2839864764308977,0
ref-2059,29,80.97100406127417,827.9384758301954,Month-to-month,No,Electronic check,,0,0.4957326591473362,0
ref-186,12,50.83060824276088,627.1698194751981,Month-to-month,DSL,Electronic check,0.0,1,0.1662247702926615,0
ref-2895,39,34.79874204857098,236.45056080568116,Month-to-month,No,Credit card (automatic),2.0,0,0.5154640394235782,1
ref-305,10,50.07036784290909,961.0342386606968,One year,No,Electronic check,0.0,0,0.2667178439210954,0
ref-782,8,23.66025199998113,1463.5366071783844,Two year,DSL,Credit card (automatic),6.0,0,0.4233727909699163,0
ref-649,61,61.98124783540791,1222.666943993188,Month-to-month,No,Credit card (automatic),2.0,1,0.1989646035848427,0
ref-2455,34,47.15946677515508,286.4368111650237,One year,DSL,Bank transfer (automatic),,1,0.2499242444479145,0
ref-2872,59,118.0,461.6938568805776,One year,Fiber optic,Credit card (automatic),3.0,1,0.4365696390802044,0
ref-199,70,58.978499102405415,,Month-to-month,No,Credit card (automatic),8.0,1,0.2649227360405591,0
ref-457,46,101.00891906884036,,One year,Fiber optic,Bank transfer (automatic),6.0,1,0.2312532538273521,0
ref-1185,22,49.70706681911465,91.1151572154814,One year,DSL,Bank transfer (automatic),1.0,0,0.5789009371677981,1
ref-1138,54,18.0,887.8815563963292,One year,Fiber optic,Mailed check,6.0,0,0.2698638481762344,0
ref-1099,31,118.0,173.5933591742129,Month-to-month,No,Credit card (automatic),,1,0.4638681336590829,0
ref-2056,53,71.36992861320215,211.18478500447375,Two year,Fiber optic,Bank transfer (automatic),1.0,1,0.190986555800524,0
ref-44,4,,329.9559550516421,Month-to-month,No,Mailed check,4.0,0,0.7048704725683512,1
ref-2138,39,,,One year,Fiber optic,Bank transfer (automatic),7.0,0,0.3122700250277754,0
ref-538,39,,,Month-to-month,DSL,Mailed check,,1,0.3993683651685725,0
ref-2012,11,105.35266608902648,783.4617608539037,Two year,No,Credit card (automatic),8.0,1,0.1622792012797051,0
ref-1630,41,114.76610422157805,827.8395629412721,Two year,No,Credit card (automatic),3.0,0,0.3375020394534785,0
ref-2796,63,19.25068881253052,3548.7802794824056,Two year,Fiber optic,Electronic check,3.0,1,0.2170568838314687,0
ref-1931,35,19.376015588288844,164.11941149030176,One year,No,Mailed check,4.0,1,0.4074218545912824,0
ref-1114,14,52.25152126860569,2048.3624850914275,One year,Fiber optic,Mailed check,2.0,1,0.3543530198741801,0
ref-1355,36,39.600694659837,440.0507438538722,Month-to-month,Fiber optic,Mailed check,5.0,0,0.3842408929608466,0
ref-1694,11,,3879.619305094192,Month-to-month,Fiber optic,Electronic check,,0,0.1516720918522688,0
ref-2443,15,47.530147411405046,,Month-to-month,No,Electronic check,4.0,0,0.381609614053859,0
ref-558,57,77.40955817343877,202.23444918037583,Month-to-month,DSL,Electronic check,,1,0.4308054962735912,0
ref-1211,57,118.0,978.623410483445,Two year,Fiber optic,Electronic check,,1,0.2069274663322101,0
ref-2143,44,118.0,831.2238750823664,Two year,DSL,Bank transfer (automatic),3.0,1,0.1417190890230932,0
ref-1772,26,28.640648124081704,601.938106035483,One year,Fiber optic,Bank transfer (automatic),8.0,0,0.2771887100682833,0
ref-933,47,65.71186916061859,290.4541831281587,Month-to-month,Fiber optic,Mailed check,4.0,0,0.1165106169242976,0
ref-66,66,112.06868047833824,525.2213000958035,Month-to-month,Fiber optic,Credit card (automatic),1.0,1,0.204403422567494,0
ref-1326,49,54.9531635660781,1136.822995584783,Two year,No,Credit card (automatic),3.0,1,0.0670481233592759,0
ref-999,37,18.0,1634.7269589655343,Month-to-month,DSL,Credit card (automatic),1.0,1,0.086896380087906,0
ref-2304,66,52.508370572713616,466.9256150493843,Month-to-month,Fiber optic,Electronic check,2.0,1,0.0184009002644419,0
ref-1039,60,,308.4174462248365,Month-to-month,No,Mailed check,7.0,1,0.3511954360241257,0
ref-807,8,48.01123444536381,89.71436225737338,Two year,DSL,Electronic check,6.0,0,0.4086567389888055,0
ref-915,33,18.0,1631.673507808223,Month-to-month,Fiber optic,Credit card (automatic),,1,0.4146223865216455,0
ref-2210,51,,559.9317149499767,One year,DSL,Electronic check,6.0,1,0.4747153087834867,0
ref-1209,70,36.83888417579375,,Month-to-month,DSL,Bank transfer (automatic),0.0,1,0.3163753437274698,0
ref-976,6,30.269446680699765,368.9750921951175,Month-to-month,Fiber optic,Electronic check,6.0,1,0.2478132226285627,0
ref-1574,10,105.1039827079094,491.92153588679815,Two year,Fiber optic,Electronic check,7.0,1,0.5697063986429575,1
ref-1243,35,111.23949629591203,,Month-to-month,DSL,Credit card (automatic),7.0,0,0.0486409276552794,0
ref-1513,24,,632.349953091884,Month-to-month,No,Credit card (automatic),7.0,0,0.3094496105667054,0
ref-283,35,24.851499692828497,615.0028930084517,One year,Fiber optic,Electronic check,1.0,0,0.2123612309628061,0
ref-1302,51,39.64196520680544,366.6093077919088,Month-to-month,Fiber optic,Electronic check,0.0,0,0.1073145689066146,0
ref-908,27,32.13932059964248,668.6916263015993,One year,Fiber optic,Credit card (automatic),3.0,0,0.1410541836360013,0
ref-2817,63,47.29009278270063,516.3260213783326,One year,DSL,Credit card (automatic),,0,0.0742346264649738,0
ref-1940,12,69.36546633474349,1965.9498281241144,Month-to-month,DSL,Mailed check,0.0,0,0.1467819084984806,0
ref-2343,53,65.40952566719182,1226.0824494634917,Month-to-month,DSL,Credit card (automatic),5.0,0,0.0586186475130152,0
ref-1669,52,68.15766030246022,538.706171898277,Two year,Fiber optic,Credit card (automatic),0.0,0,0.3320292250273242,0
ref-2219,14,57.27153011189384,3915.8587110784615,Month-to-month,No,Credit card (automatic),1.0,1,0.0583615793753009,0
ref-284,32,81.67408928644512,551.1466347290906,Month-to-month,DSL,Electronic check,8.0,1,0.4482358762495417,0
ref-1333,58,40.05371554550738,2048.642864744787,One year,No,Credit card (automatic),2.0,0,0.1959783309980287,0
ref-2536,23,100.18277305028396,487.79961250585774,Month-to-month,DSL,Bank transfer (automatic),4.0,0,0.4772276659452461,0
ref-2254,21,34.155576335519314,246.7682624241,Month-to-month,DSL,Electronic check,4.0,1,0.2003768732330928,0
ref-970,21,21.904244588856127,147.30699349167688,One year,DSL,Electronic check,5.0,0,0.4466340825339481,0
ref-224,52,37.19959839797681,347.53899632943467,Month-to-month,Fiber optic,Credit card (automatic),2.0,1,0.198890765143257,0
ref-1826,7,24.1594027571927,,Month-to-month,DSL,Bank transfer (automatic),7.0,0,0.5093548304961372,1
ref-1776,24,105.46683088855424,560.5777107917925,One year,Fiber optic,Credit card (automatic),0.0,1,0.0902467491043484,0
ref-259,42,24.45832266278955,,Month-to-month,DSL,Mailed check,7.0,1,0.2962874559891547,0
ref-1778,22,,,One year,DSL,Electronic check,4.0,0,0.268684968361959,0
ref-738,53,47.9860575275272,365.03554240321625,Month-to-month,DSL,Bank transfer (automatic),,1,0.4753349907318458,0
ref-2613,43,118.0,698.3965782040345,Two year,No,Mailed check,1.0,0,0.0555309256418569,0
ref-2438,61,37.26678212040088,,One year,Fiber optic,Bank transfer (automatic),5.0,1,0.2218037334905885,0
ref-1141,24,118.0,2545.754362710104,One year,DSL,Credit card (automatic),,0,0.4668931363033754,0
ref-499,31,38.41196563045349,269.32284677426395,One year,Fiber optic,Credit card (automatic),8.0,1,0.1135534734143772,0
ref-2851,28,,3392.078077605541,One year,Fiber optic,Credit card (automatic),6.0,1,0.3212842808144698,0
ref-1009,37,,1676.687427566079,Month-to-month,Fiber optic,Mailed check,5.0,1,0.2119562661399619,0
ref-2771,2,83.32833932783414,1924.715639961792,Month-to-month,Fiber optic,Mailed check,1.0,1,0.1318633407008364,0
ref-1462,3,25.437603773849936,8500.0,Two year,DSL,Electronic check,8.0,0,0.1112966780133102,0
ref-2032,6,46.09900244534528,222.58378955109973,Month-to-month,DSL,Bank transfer (automatic),3.0,1,0.4058461027947616,0
ref-509,17,88.05190043621826,934.1085231188616,Two year,DSL,Mailed check,,0,0.1728271918033094,0
ref-2314,16,,,Month-to-month,DSL,Electronic check,0.0,1,0.2591314953988315,0
ref-2310,20,41.94343362231621,1116.7577307870104,One year,DSL,Electronic check,3.0,1,0.6066289795421034,1
ref-2097,62,69.81512883531072,525.1760580119268,One year,Fiber optic,Credit card (automatic),4.0,0,0.3417727132261825,0
ref-1330,32,118.0,2052.0823737319943,Month-to-month,DSL,Bank transfer (automatic),,1,0.2382712285428702,0
ref-2055,26,45.48184863901424,155.15786441047797,Month-to-month,Fiber optic,Mailed check,0.0,0,0.1402013091542987,0
ref-1307,17,118.0,3470.2844284798107,Two year,No,Bank transfer (automatic),8.0,0,0.1111788319129206,0
ref-562,35,59.02481286319085,445.5774494751246,One year,No,Bank transfer (automatic),3.0,1,0.1869159359236463,0
ref-1196,52,64.12906341463763,94.6512254122959,Month-to-month,Fiber optic,Bank transfer (automatic),5.0,1,0.2132366763018808,0
ref-1581,15,50.83488828069398,625.22823862428,One year,Fiber optic,Electronic check,8.0,0,0.5142482748742062,1
ref-2350,39,64.10511588087142,,Month-to-month,No,Mailed check,2.0,1,0.1363852159885309,0
ref-213,32,,773.957507140965,One year,Fiber optic,Credit card (automatic),7.0,0,0.146469166108825,0
ref-2551,23,63.68030598179735,362.5821819226912,One year,No,Credit card (automatic),6.0,1,0.242870327932435,0
ref-1023,61,53.4370941599441,,Two year,Fiber optic,Credit card (automatic),7.0,1,0.0169385665483194,0
ref-1129,47,79.40096830705755,246.52593292248125,Month-to-month,DSL,Credit card (automatic),,1,0.2974718855401371,0
ref-299,1,56.95443011365551,385.1664742532427,Month-to-month,No,Bank transfer (automatic),1.0,1,0.2647612269314831,0
ref-2707,22,29.531060253193303,786.1544603671888,One year,Fiber optic,Credit card (automatic),2.0,0,0.0824098083823185,0
ref-469,68,84.72889475920688,,Two year,Fiber optic,Bank transfer (automatic),2.0,0,0.5028911548142444,1
ref-2244,51,74.69522205410416,240.6850850784592,One year,Fiber optic,Bank transfer (automatic),8.0,1,0.1875359293675568,0
ref-2010,36,21.602737282068507,1354.4492009846017,Month-to-month,DSL,Bank transfer (automatic),,1,0.4157835731620525,0
ref-2653,27,75.81327303059572,801.1777989743844,Two year,Fiber optic,Mailed check,1.0,0,0.2895961949020766,0
ref-1698,26,22.778309547813404,236.42764726666283,One year,No,Mailed check,8.0,0,0.3242930783176119,0
ref-868,32,60.44200575350269,1126.1468870398703,Month-to-month,DSL,Bank transfer (automatic),8.0,0,0.9124599448960448,1
ref-737,24,55.06108744626935,,Month-to-month,Fiber optic,Credit card (automatic),1.0,1,0.1149649633195565,0
ref-1457,33,118.0,763.378283079748,One year,Fiber optic,Electronic check,8.0,0,0.241179322480911,0
ref-1739,14,42.480237414927785,762.5737333845663,One year,Fiber optic,Bank transfer (automatic),,0,0.3065835102386947,0
ref-797,33,63.30788517809392,192.211748663025,Month-to-month,DSL,Credit card (automatic),7.0,1,0.1841192996725219,0
ref-1040,51,,406.2528482180233,One year,DSL,Credit card (automatic),,1,0.0564672782622653,0
ref-1825,65,100.02897382183234,184.8071314682081,Month-to-month,DSL,Electronic check,,0,0.405048932380635,0
ref-1469,4,45.28683352728796,789.9985711436191,Two year,DSL,Bank transfer (automatic),0.0,1,0.3550748586401424,0
ref-1815,8,27.68271291699435,590.4441003926437,Month-to-month,Fiber optic,Credit card (automatic),,0,0.2481520681705162,0
ref-853,17,56.461760859824366,,Month-to-month,Fiber optic,Mailed check,2.0,0,0.3739357539416081,0
ref-1876,17,47.08270436703887,,Month-to-month,No,Mailed check,2.0,0,0.0623813498514954,0
ref-2110,20,,328.5893487572509,One year,DSL,Electronic check,5.0,1,0.1146349113279117,0
ref-2819,51,30.72032650321463,2106.0776837856565,Two year,DSL,Credit card (automatic),0.0,0,0.2909640844668775,0
ref-584,29,23.867326920696808,79.27338565714471,Month-to-month,DSL,Bank transfer (automatic),4.0,1,0.4379336719265875,0
ref-2598,70,77.73000703352058,2967.7044343119333,Month-to-month,DSL,Electronic check,3.0,0,0.1534455967407438,0
ref-168,24,68.37705335897051,,One year,DSL,Credit card (automatic),3.0,1,0.4132939669723221,0
ref-2122,42,57.22953312218184,782.1854091630026,One year,Fiber optic,Mailed check,3.0,0,0.0354274728506809,0
ref-2990,33,34.426076569492594,64.28064812393518,Two year,DSL,Bank transfer (automatic),8.0,1,0.4463833756344241,0
ref-2752,42,76.12112275843951,794.4510528748962,Two year,Fiber optic,Credit card (automatic),2.0,0,0.1253157392442226,0
ref-119,8,,1423.6019535294351,Month-to-month,DSL,Credit card (automatic),6.0,0,0.050284660179484,0
ref-563,13,52.3588369664703,,Two year,DSL,Mailed check,6.0,0,0.4966855883994999,0
ref-1404,12,28.45590939016088,362.2994062427954,Month-to-month,Fiber optic,Credit card (automatic),0.0,0,0.1170270249446589,0
ref-1428,19,43.0207868520374,1631.4009742178516,One year,Fiber optic,Bank transfer (automatic),0.0,1,0.4380317262568576,0
ref-2882,41,52.00478356943661,546.4111037773616,Month-to-month,Fiber optic,Mailed check,0.0,0,0.2256579122440918,0
ref-1635,39,27.65308748232796,1839.0819877832744,Two year,No,Mailed check,8.0,0,0.600623968373417,1
ref-2369,12,27.795270873786365,167.5758117610509,Month-to-month,DSL,Mailed check,2.0,1,0.4980373735430765,0
ref-221,33,29.510729920533887,,Month-to-month,DSL,Credit card (automatic),,0,0.1627135086016783,0
ref-843,2,42.06349724476332,2189.767850054064,One year,Fiber optic,Credit card (automatic),4.0,0,0.136084753734743,0
ref-69,34,,2783.535368221478,Month-to-month,DSL,Electronic check,4.0,0,0.4496402064467552,0
ref-177,11,97.93377089640128,234.17957261953777,Month-to-month,Fiber optic,Credit card (automatic),0.0,0,0.1352909482951594,0
ref-1120,1,30.12442217299943,979.944412203438,One year,Fiber optic,Credit card (automatic),3.0,0,0.2749369803263775,0
ref-486,24,34.76821054331724,,Two year,DSL,Credit card (automatic),1.0,0,0.6142037523236866,1
ref-2073,24,67.43461504991002,3201.564888633685,Month-to-month,DSL,Credit card (automatic),4.0,0,0.1661022417724718,0
ref-118,17,18.0,412.7652782990015,One year,Fiber optic,Electronic check,8.0,1,0.657539074299086,1
ref-1877,65,73.17068206368614,170.33217823826297,One year,DSL,Credit card (automatic),6.0,0,0.0700953794199008,0
ref-1689,6,63.022359163255445,2409.301763811555,Two year,Fiber optic,Credit card (automatic),1.0,1,0.0578331507094798,0
ref-2141,63,,,Month-to-month,Fiber optic,Bank transfer (automatic),5.0,0,0.2163639159621757,0
ref-1844,54,118.0,1791.416155861691,Month-to-month,DSL,Electronic check,2.0,1,0.3075541882758564,0
ref-2781,68,32.814976598408805,259.25678101380834,One year,Fiber optic,Credit card (automatic),3.0,1,0.5171101451022604,1
ref-2631,49,56.654204732613536,123.36373227327265,Month-to-month,No,Electronic check,8.0,1,0.3244262892361987,0
ref-721,67,62.84420140301952,,One year,No,Credit card (automatic),8.0,1,0.4864640585788418,0
ref-2068,24,21.66693518903817,2371.011344775462,Month-to-month,DSL,Bank transfer (automatic),5.0,0,0.3510722572139469,0
ref-2035,61,53.24594562933919,92.50805999525392,Month-to-month,DSL,Bank transfer (automatic),1.0,1,0.4093269930315362,0
ref-2975,34,90.80587386865976,,Month-to-month,Fiber optic,Bank transfer (automatic),1.0,0,0.3545259934621367,0
ref-531,12,75.73148235765545,,One year,Fiber optic,Electronic check,6.0,0,0.0339435853222633,0
ref-7,50,,,Month-to-month,DSL,Mailed check,8.0,1,0.2212086099710333,0
ref-234,35,25.804890225569387,589.3213285532323,Month-to-month,DSL,Mailed check,5.0,1,0.1729382347532273,0
ref-217,7,,1478.6916087141722,Month-to-month,DSL,Mailed check,,1,0.4034785236697018,0
ref-1712,64,98.10116302316054,,One year,No,Electronic check,6.0,0,0.4083542181250734,0
ref-1505,17,,2256.016957728539,Month-to-month,No,Electronic check,0.0,1,0.0625601018844716,0
ref-1083,40,,199.53368838594665,Month-to-month,DSL,Mailed check,2.0,1,0.0707386177113101,0
ref-1886,47,63.68701073323108,,Two year,Fiber optic,Electronic check,0.0,0,0.2040130526080865,0
ref-2062,10,45.26975200202843,1942.8338938231136,One year,DSL,Mailed check,1.0,0,0.4264417933533458,0
ref-280,20,43.24233928625957,507.4134957464724,Month-to-month,Fiber optic,Credit card (automatic),4.0,0,0.4444744872910927,0
ref-2044,20,60.15441209643712,,Month-to-month,DSL,Credit card (automatic),4.0,0,0.2920793164558453,0
ref-242,6,59.43312221482023,108.57179220014947,One year,Fiber optic,Electronic check,3.0,1,0.1029236604862738,0
ref-573,3,43.0280270511771,630.9828127119633,Two year,Fiber optic,Bank transfer (automatic),8.0,0,0.1221877079376366,0
ref-2114,54,,420.6168531126143,Two year,No,Electronic check,5.0,1,0.4246511434844309,0
ref-398,20,,391.8822854335498,Two year,Fiber optic,Mailed check,4.0,0,0.6509310878177753,1
ref-2252,17,49.98664652680459,,One year,Fiber optic,Mailed check,0.0,1,0.4902217500574158,0
ref-2995,46,118.0,933.0703628343928,Two year,Fiber optic,Mailed check,6.0,0,0.5350711671905167,1
ref-1798,34,32.267518513898914,218.24326757794503,One year,Fiber optic,Credit card (automatic),7.0,0,0.2505215333356861,0
ref-2040,21,47.17590028263172,2324.149587541037,Two year,Fiber optic,Mailed check,3.0,0,0.3716066570835197,0
ref-1958,48,59.26158982858766,4406.033700472554,Month-to-month,DSL,Electronic check,,0,0.242463798604908,0
ref-1074,34,49.15699608511372,950.6461624934868,Two year,DSL,Credit card (automatic),0.0,1,0.34015702652448,0
ref-88,56,75.99860897976608,762.5411744130056,Two year,DSL,Credit card (automatic),2.0,1,0.2524193509542449,0
ref-2763,2,,,Month-to-month,DSL,Mailed check,0.0,0,0.3932420802273202,0
ref-676,42,63.393437475657606,1005.7406799850552,Month-to-month,Fiber optic,Mailed check,,0,0.2509472435233093,0
ref-2824,45,42.6827800393406,139.5472083149826,Month-to-month,Fiber optic,Credit card (automatic),7.0,1,0.1314654694858898,0
ref-1957,38,96.22118205580244,576.8126837653389,Month-to-month,DSL,Credit card (automatic),5.0,1,0.140146534352341,0
ref-588,61,58.052861218276846,663.1494347239513,Two year,Fiber optic,Credit card (automatic),7.0,0,0.2587864523524039,0
ref-81,31,90.37372414904868,873.3473880358226,Month-to-month,Fiber optic,Bank transfer (automatic),0.0,1,0.3770322090689282,0
ref-512,61,58.13768158594301,1788.3784982241607,Month-to-month,DSL,Bank transfer (automatic),0.0,0,0.2795298065804613,0
ref-1482,21,55.40496624526659,1291.0555779844112,Month-to-month,DSL,Mailed check,,0,0.4032900088636104,0
ref-1175,24,112.66907890518053,63.43582625658464,Month-to-month,DSL,Electronic check,6.0,1,0.1547206568917543,0
ref-1608,17,118.0,209.97418992970375,Two year,DSL,Credit card (automatic),1.0,1,0.1224044763143979,0
ref-2970,44,52.88427877928518,323.94198576633755,Month-to-month,DSL,Bank transfer (automatic),0.0,0,0.3706338815100455,0
ref-1032,53,,,One year,Fiber optic,Bank transfer (automatic),,0,0.4047218110620806,0
ref-2880,2,18.0,194.4267551136544,Two year,Fiber optic,Credit card (automatic),2.0,0,0.1783147695902333,0
ref-2884,25,,1160.074069377201,One year,Fiber optic,Electronic check,1.0,0,0.3146273641126749,0
ref-1540,34,,833.0692125732286,One year,DSL,Credit card (automatic),2.0,0,0.1828773639558803,0
ref-973,34,58.06037516550579,1842.3758549539875,One year,DSL,Credit card (automatic),,1,0.1199506469717962,0
ref-934,32,32.057196731187446,886.5261318003659,One year,Fiber optic,Mailed check,6.0,1,0.1670723603736009,0
ref-428,1,21.39758888353897,560.1144853799286,Two year,No,Electronic check,8.0,0,0.4891142485495328,0
ref-1405,11,25.67635462810581,127.85971273754468,One year,DSL,Credit card (automatic),8.0,0,0.0925366171181629,0
ref-2052,26,37.5106741382297,1005.7343931697828,Month-to-month,Fiber optic,Mailed check,5.0,0,0.2843406351547296,0
ref-2146,12,20.314475593278875,574.9821097313185,Month-to-month,Fiber optic,Credit card (automatic),5.0,1,0.2210068244249075,0
ref-1818,9,,,Two year,No,Bank transfer (automatic),8.0,1,0.6609984448448976,1
ref-2486,17,118.0,4700.793221377156,Month-to-month,DSL,Bank transfer (automatic),5.0,0,0.1448641166296714,0
ref-609,62,48.54044758913834,2252.8768867026906,Month-to-month,DSL,Credit card (automatic),2.0,1,0.200322469218569,0
ref-2687,41,118.0,1171.923098839178,Month-to-month,DSL,Credit card (automatic),3.0,1,0.2207720109392585,0
ref-1353,66,39.63539119602567,,One year,Fiber optic,Credit card (automatic),4.0,1,0.4788707217217166,0
ref-2776,38,61.7200360957436,,Month-to-month,No,Credit card (automatic),1.0,0,0.1264602651379191,0
ref-1868,2,36.440798580414864,1835.9765970269596,Month-to-month,Fiber optic,Credit card (automatic),8.0,0,0.3274936761664659,0
ref-2718,42,,1235.3603464607727,Month-to-month,Fiber optic,Credit card (automatic),8.0,1,0.39866924270079,0
ref-80,68,,1915.6930997718528,Month-to-month,Fiber optic,Credit card (automatic),3.0,1,0.2707420098925492,0
ref-1418,62,33.156159238706046,,Month-to-month,DSL,Bank transfer (automatic),2.0,1,0.4611868193636041,0
ref-350,38,18.0,711.3617633769463,Month-to-month,DSL,Electronic check,,1,0.0503544512103452,0
ref-2428,55,46.6530108443004,641.4003778322013,Month-to-month,DSL,Bank transfer (automatic),4.0,0,0.0972440820110278,0
ref-2722,8,23.331273061959312,427.8797734875016,Month-to-month,Fiber optic,Mailed check,7.0,0,0.2661073748468268,0
ref-489,44,118.0,,Month-to-month,No,Credit card (automatic),,0,0.0603466221707836,0
ref-2457,68,36.937316384793846,438.3035789240207,Two year,Fiber optic,Mailed check,,0,0.3996956751817846,0
ref-682,70,118.0,409.6478827133204,Two year,No,Electronic check,0.0,1,0.36729363404494,0
ref-2501,7,,3725.9975542953007,Month-to-month,DSL,Electronic check,3.0,1,0.2859181239704525,0
ref-225,22,80.16830166002308,327.3536152953152,Month-to-month,DSL,Electronic check,1.0,0,0.5369952612094451,1
ref-347,68,54.57970671221245,363.3498933186058,Two year,DSL,Credit card (automatic),0.0,1,0.1094998559800358,0
ref-669,9,103.65594983258846,721.5400142088944,One year,DSL,Bank transfer (automatic),,1,0.3279157732061004,0
ref-2322,24,30.964644972392733,209.736307770968,Month-to-month,DSL,Mailed check,5.0,1,0.1543608470242451,0
ref-2058,28,,1006.6903314411704,Month-to-month,Fiber optic,Mailed check,8.0,1,0.3939794623711166,0
ref-1685,37,68.26487342994452,,Month-to-month,Fiber optic,Mailed check,0.0,1,0.3002627912367856,0
ref-1092,61,,1165.060475872711,One year,Fiber optic,Mailed check,6.0,1,0.2384787407941792,0
ref-727,6,,664.0968488424409,Month-to-month,No,Bank transfer (automatic),,0,0.6874187400953196,1
ref-2280,55,21.06271268279825,169.2722840223408,One year,Fiber optic,Mailed check,,0,0.5191519739528412,1
ref-2080,60,60.71735724492859,139.99164192383543,Month-to-month,No,Credit card (automatic),4.0,0,0.4267925997418945,0
ref-215,19,20.71730757484901,2492.1722598776933,Month-to-month,Fiber optic,Electronic check,2.0,1,0.2222691421631636,0
ref-252,13,80.20568772618928,2017.1162858987132,Two year,DSL,Mailed check,0.0,0,0.1446527685970885,0
ref-1204,47,42.37096798261546,1811.720079777125,Month-to-month,DSL,Mailed check,2.0,0,0.6072950956635161,1
ref-1079,61,79.73773979272879,197.90556574755303,Two year,DSL,Electronic check,2.0,1,0.2577682379623663,0
ref-655,38,46.734116519461,1194.5039006224893,Month-to-month,No,Mailed check,8.0,0,0.2462975478143819,0
ref-2666,17,100.08684089797865,449.64912942630485,One year,DSL,Mailed check,3.0,1,0.3634391464503766,0
ref-1641,3,,327.5001500296757,One year,Fiber optic,Electronic check,5.0,0,0.1721373727387574,0
ref-2203,24,65.94676221084038,603.3495846320609,Month-to-month,Fiber optic,Mailed check,0.0,1,0.2477267523940829,0
ref-1705,62,,1149.358816520219,One year,Fiber optic,Mailed check,6.0,0,0.1075374445666361,0
ref-303,65,28.953962701052227,3315.491478585115,Two year,DSL,Mailed check,1.0,0,0.2072810735448243,0
ref-294,39,105.5848540394479,,Month-to-month,Fiber optic,Mailed check,0.0,1,0.3432482601672286,0
ref-2101,48,,116.70862390866652,Two year,DSL,Electronic check,5.0,0,0.2760667996389186,0
ref-246,55,41.59321366800116,,Month-to-month,No,Bank transfer (automatic),1.0,1,0.4117059207050441,0
ref-2745,29,46.787181640688296,,Two year,No,Electronic check,4.0,1,0.1092770803285575,0
